"","game_id","game_type","week","home_team","away_team","home_score","away_score","result","spread_line","home_win","away_win","tie"
"311","2000_05_PIT_JAX","REG",5,"JAX","PIT",13,24,11,-11,0,1,0
"312","2000_05_SD_STL","REG",5,"STL","SD",57,31,-26,-17,1,0,0
"313","2000_05_NYG_TEN","REG",5,"TEN","NYG",28,14,-14,-5,1,0,0
"314","2000_05_MIA_CIN","REG",5,"CIN","MIA",16,31,15,7,0,1,0
"315","2000_05_NE_DEN","REG",5,"DEN","NE",19,28,9,-8.5,0,1,0
"316","2000_05_CHI_GB","REG",5,"GB","CHI",24,27,3,-5.5,0,1,0
"317","2000_05_ARI_SF","REG",5,"SF","ARI",27,20,-7,-3.5,1,0,0
"318","2000_05_TB_WAS","REG",5,"WAS","TB",20,17,-3,-1.5,1,0,0
"319","2000_05_ATL_PHI","REG",5,"PHI","ATL",38,10,-28,-3,1,0,0
"320","2000_05_SEA_KC","REG",5,"KC","SEA",24,17,-7,-4,1,0,0
"321","2000_06_NO_CHI","REG",6,"CHI","NO",10,31,21,-5.5,0,1,0
"322","2000_06_TEN_CIN","REG",6,"CIN","TEN",14,23,9,10,0,1,0
"323","2000_06_GB_DET","REG",6,"DET","GB",31,24,-7,-3,1,0,0
"324","2000_06_BUF_MIA","REG",6,"MIA","BUF",22,13,-9,-2,1,0,0
"325","2000_06_IND_NE","REG",6,"NE","IND",24,16,-8,3.5,1,0,0
"326","2000_06_PIT_NYJ","REG",6,"NYJ","PIT",3,20,17,-8,0,1,0
"327","2000_06_WAS_PHI","REG",6,"PHI","WAS",14,17,3,3.5,0,1,0
"328","2000_06_CLE_ARI","REG",6,"ARI","CLE",29,21,-8,-4.5,1,0,0
"329","2000_06_NYG_ATL","REG",6,"ATL","NYG",6,13,7,-1,0,1,0
"330","2000_06_SEA_CAR","REG",6,"CAR","SEA",26,3,-23,-3.5,1,0,0
"331","2000_06_DEN_SD","REG",6,"SD","DEN",7,21,14,6.5,0,1,0
"332","2000_06_OAK_SF","REG",6,"SF","OAK",28,34,6,4.5,0,1,0
"333","2000_06_BAL_JAX","REG",6,"JAX","BAL",10,15,5,-2.5,0,1,0
"334","2000_06_TB_MIN","REG",6,"MIN","TB",30,23,-7,-1,1,0,0
"335","2000_07_SD_BUF","REG",7,"BUF","SD",27,24,-3,-10,1,0,0
"336","2000_07_OAK_KC","REG",7,"KC","OAK",17,20,3,-3,0,1,0
"337","2000_07_CAR_NO","REG",7,"NO","CAR",24,6,-18,0,1,0,0
"338","2000_07_DAL_NYG","REG",7,"NYG","DAL",19,14,-5,-4,1,0,0
"339","2000_07_CIN_PIT","REG",7,"PIT","CIN",15,0,-15,-8.5,1,0,0
"340","2000_07_ATL_STL","REG",7,"STL","ATL",45,29,-16,-18,1,0,0
"341","2000_07_BAL_WAS","REG",7,"WAS","BAL",10,3,-7,-3.5,1,0,0
"342","2000_07_PHI_ARI","REG",7,"ARI","PHI",14,33,19,2.5,0,1,0
"343","2000_07_CLE_DEN","REG",7,"DEN","CLE",44,10,-34,-12.5,1,0,0
"344","2000_07_NYJ_NE","REG",7,"NE","NYJ",17,34,17,-3,0,1,0
"345","2000_07_IND_SEA","REG",7,"SEA","IND",24,37,13,5.5,0,1,0
"346","2000_07_SF_GB","REG",7,"GB","SF",31,28,-3,-4.5,1,0,0
"347","2000_07_MIN_CHI","REG",7,"CHI","MIN",16,28,12,6,0,1,0
"348","2000_07_JAX_TEN","REG",7,"TEN","JAX",27,13,-14,-6,1,0,0
"349","2000_08_DET_TB","REG",8,"TB","DET",14,28,14,-8,0,1,0
"350","2000_08_NE_IND","REG",8,"IND","NE",30,23,-7,-8.5,1,0,0
"351","2000_08_NO_ATL","REG",8,"ATL","NO",19,21,2,1.5,0,1,0
"352","2000_08_TEN_BAL","REG",8,"BAL","TEN",6,14,8,-1,0,1,0
"353","2000_08_SF_CAR","REG",8,"CAR","SF",34,16,-18,-3,1,0,0
"354","2000_08_DEN_CIN","REG",8,"CIN","DEN",31,21,-10,10,1,0,0
"355","2000_08_ARI_DAL","REG",8,"DAL","ARI",48,7,-41,-7,1,0,0
"356","2000_08_STL_KC","REG",8,"KC","STL",54,34,-20,7,1,0,0
"357","2000_08_BUF_MIN","REG",8,"MIN","BUF",31,27,-4,-6.5,1,0,0
"358","2000_08_CHI_PHI","REG",8,"PHI","CHI",13,9,-4,-6.5,1,0,0
"359","2000_08_SEA_OAK","REG",8,"OAK","SEA",31,3,-28,-7.5,1,0,0
"360","2000_08_CLE_PIT","REG",8,"PIT","CLE",22,0,-22,-9,1,0,0
"361","2000_08_WAS_JAX","REG",8,"JAX","WAS",16,35,19,4,0,1,0
"362","2000_08_MIA_NYJ","REG",8,"NYJ","MIA",40,37,-3,-3,1,0,0
"363","2000_09_CAR_ATL","REG",9,"ATL","CAR",13,12,-1,3,1,0,0
"364","2000_09_PIT_BAL","REG",9,"BAL","PIT",6,9,3,-4.5,0,1,0
"365","2000_09_NYJ_BUF","REG",9,"BUF","NYJ",23,20,-3,-3.5,1,0,0
"366","2000_09_CIN_CLE","REG",9,"CLE","CIN",3,12,9,3,0,1,0
"367","2000_09_DET_IND","REG",9,"IND","DET",30,18,-12,-7,1,0,0
"368","2000_09_GB_MIA","REG",9,"MIA","GB",28,20,-8,-4.5,1,0,0
"369","2000_09_MIN_TB","REG",9,"TB","MIN",41,13,-28,-3,1,0,0
"370","2000_09_NO_ARI","REG",9,"ARI","NO",10,21,11,6,0,1,0
"371","2000_09_PHI_NYG","REG",9,"NYG","PHI",24,7,-17,-3.5,1,0,0
"372","2000_09_STL_SF","REG",9,"SF","STL",24,34,10,7,0,1,0
"373","2000_09_JAX_DAL","REG",9,"DAL","JAX",17,23,6,-4,0,1,0
"374","2000_09_KC_SEA","REG",9,"SEA","KC",19,24,5,4,0,1,0
"375","2000_09_OAK_SD","REG",9,"SD","OAK",13,15,2,6.5,0,1,0
"376","2000_09_TEN_WAS","REG",9,"WAS","TEN",21,27,6,-4,0,1,0
"377","2000_10_TB_ATL","REG",10,"ATL","TB",14,27,13,7,0,1,0
"378","2000_10_IND_CHI","REG",10,"CHI","IND",27,24,-3,7,1,0,0
"379","2000_10_BAL_CIN","REG",10,"CIN","BAL",7,27,20,6,0,1,0
"380","2000_10_NYG_CLE","REG",10,"CLE","NYG",3,24,21,10,0,1,0
"381","2000_10_MIA_DET","REG",10,"DET","MIA",8,23,15,-2.5,0,1,0
"382","2000_10_BUF_NE","REG",10,"NE","BUF",13,16,3,-2,0,1,0
"383","2000_10_SF_NO","REG",10,"NO","SF",31,15,-16,-5.5,1,0,0
"384","2000_10_DAL_PHI","REG",10,"PHI","DAL",16,13,-3,-3,1,0,0
"385","2000_10_PIT_TEN","REG",10,"TEN","PIT",9,7,-2,-8,1,0,0
"386","2000_10_WAS_ARI","REG",10,"ARI","WAS",16,15,-1,10,1,0,0
"387","2000_10_DEN_NYJ","REG",10,"NYJ","DEN",23,30,7,-3,0,1,0
"388","2000_10_KC_OAK","REG",10,"OAK","KC",49,31,-18,-3.5,1,0,0
"389","2000_10_SD_SEA","REG",10,"SEA","SD",17,15,-2,-4.5,1,0,0
"390","2000_10_CAR_STL","REG",10,"STL","CAR",24,27,3,-13.5,0,1,0
"391","2000_10_MIN_GB","REG",10,"GB","MIN",26,20,-6,3.5,1,0,0
"392","2000_11_CHI_BUF","REG",11,"BUF","CHI",20,3,-17,-7,1,0,0
"393","2000_11_NO_CAR","REG",11,"CAR","NO",10,20,10,2,0,1,0
"394","2000_11_CIN_DAL","REG",11,"DAL","CIN",23,6,-17,-8.5,1,0,0
"395","2000_11_ATL_DET","REG",11,"DET","ATL",13,10,-3,-8.5,1,0,0
"396","2000_11_SEA_JAX","REG",11,"JAX","SEA",21,28,7,-7.5,0,1,0
"397","2000_11_ARI_MIN","REG",11,"MIN","ARI",31,14,-17,-12.5,1,0,0
"398","2000_11_PHI_PIT","REG",11,"PIT","PHI",23,26,3,-3.5,0,1,0
"399","2000_11_BAL_TEN","REG",11,"TEN","BAL",23,24,1,-4,0,1,0
"400","2000_11_NE_CLE","REG",11,"CLE","NE",19,11,-8,7,1,0,0
"401","2000_11_MIA_SD","REG",11,"SD","MIA",7,17,10,5,0,1,0
"402","2000_11_KC_SF","REG",11,"SF","KC",21,7,-14,3.5,1,0,0
"403","2000_11_STL_NYG","REG",11,"NYG","STL",24,38,14,2,0,1,0
"404","2000_11_GB_TB","REG",11,"TB","GB",20,15,-5,-9,1,0,0
"405","2000_11_NYJ_IND","REG",11,"IND","NYJ",23,15,-8,-6,1,0,0
"406","2000_11_OAK_DEN","REG",11,"DEN","OAK",27,24,-3,-3,1,0,0
"407","2000_12_TB_CHI","REG",12,"CHI","TB",13,10,-3,8,1,0,0
"408","2000_12_IND_GB","REG",12,"GB","IND",26,24,-2,6,1,0,0
"409","2000_12_BUF_KC","REG",12,"KC","BUF",17,21,4,-3,0,1,0
"410","2000_12_CAR_MIN","REG",12,"MIN","CAR",31,17,-14,-9.5,1,0,0
"411","2000_12_CIN_NE","REG",12,"NE","CIN",16,13,-3,-7,1,0,0
"412","2000_12_OAK_NO","REG",12,"NO","OAK",22,31,9,3,0,1,0
"413","2000_12_DET_NYG","REG",12,"NYG","DET",21,31,10,-5,0,1,0
"414","2000_12_ARI_PHI","REG",12,"PHI","ARI",34,9,-25,-7,1,0,0
"415","2000_12_CLE_TEN","REG",12,"TEN","CLE",24,10,-14,-16,1,0,0
"416","2000_12_SD_DEN","REG",12,"DEN","SD",38,37,-1,-9.5,1,0,0
"417","2000_12_NYJ_MIA","REG",12,"MIA","NYJ",3,20,17,-3.5,0,1,0
"418","2000_12_DAL_BAL","REG",12,"BAL","DAL",27,0,-27,-7,1,0,0
"419","2000_12_ATL_SF","REG",12,"SF","ATL",16,6,-10,-5.5,1,0,0
"420","2000_12_JAX_PIT","REG",12,"PIT","JAX",24,34,10,-3,0,1,0
"421","2000_12_WAS_STL","REG",12,"STL","WAS",20,33,13,-5.5,0,1,0
"422","2000_13_NE_DET","REG",13,"DET","NE",34,9,-25,-6.5,1,0,0
"423","2000_13_MIN_DAL","REG",13,"DAL","MIN",15,27,12,7,0,1,0
"424","2000_13_CLE_BAL","REG",13,"BAL","CLE",44,7,-37,-15,1,0,0
"425","2000_13_PIT_CIN","REG",13,"CIN","PIT",28,48,20,4,0,1,0
"426","2000_13_CHI_NYJ","REG",13,"NYJ","CHI",17,10,-7,-7,1,0,0
"427","2000_13_NO_STL","REG",13,"STL","NO",24,31,7,-13.5,0,1,0
"428","2000_13_BUF_TB","REG",13,"TB","BUF",31,17,-14,-4,1,0,0
"429","2000_13_PHI_WAS","REG",13,"WAS","PHI",20,23,3,-7,0,1,0
"430","2000_13_ATL_OAK","REG",13,"OAK","ATL",41,14,-27,-11,1,0,0
"431","2000_13_MIA_IND","REG",13,"IND","MIA",14,17,3,-5.5,0,1,0
"432","2000_13_TEN_JAX","REG",13,"JAX","TEN",16,13,-3,3,1,0,0
"433","2000_13_KC_SD","REG",13,"SD","KC",17,16,-1,3,1,0,0
"434","2000_13_DEN_SEA","REG",13,"SEA","DEN",31,38,7,3,0,1,0
"435","2000_13_NYG_ARI","REG",13,"ARI","NYG",7,31,24,6,0,1,0
"436","2000_13_GB_CAR","REG",13,"CAR","GB",31,14,-17,0,1,0,0
"437","2000_14_DET_MIN","REG",14,"MIN","DET",24,17,-7,-9,1,0,0
"438","2000_14_SEA_ATL","REG",14,"ATL","SEA",10,30,20,0,0,1,0
"439","2000_14_MIA_BUF","REG",14,"BUF","MIA",6,33,27,-3.5,0,1,0
"440","2000_14_STL_CAR","REG",14,"CAR","STL",16,3,-13,8,1,0,0
"441","2000_14_ARI_CIN","REG",14,"CIN","ARI",24,13,-11,-4,1,0,0
"442","2000_14_DEN_NO","REG",14,"NO","DEN",23,38,15,0,0,1,0
"443","2000_14_TEN_PHI","REG",14,"PHI","TEN",13,15,2,3,0,1,0
"444","2000_14_OAK_PIT","REG",14,"PIT","OAK",21,20,-1,3,1,0,0
"445","2000_14_DAL_TB","REG",14,"TB","DAL",27,7,-20,-10,1,0,0
"446","2000_14_NYG_WAS","REG",14,"WAS","NYG",7,9,2,-6,0,1,0
"447","2000_14_SF_SD","REG",14,"SD","SF",17,45,28,2.5,0,1,0
"448","2000_14_CLE_JAX","REG",14,"JAX","CLE",48,0,-48,-14.5,1,0,0
"449","2000_14_IND_NYJ","REG",14,"NYJ","IND",27,17,-10,-2.5,1,0,0
"450","2000_14_GB_CHI","REG",14,"CHI","GB",6,28,22,2.5,0,1,0
"451","2000_14_KC_NE","REG",14,"NE","KC",30,24,-6,-1,1,0,0
"452","2000_15_SD_BAL","REG",15,"BAL","SD",24,3,-21,-13.5,1,0,0
"453","2000_15_NE_CHI","REG",15,"CHI","NE",24,17,-7,-2,1,0,0
"454","2000_15_PHI_CLE","REG",15,"CLE","PHI",24,35,11,14,0,1,0
"455","2000_15_DET_GB","REG",15,"GB","DET",26,13,-13,-3.5,1,0,0
"456","2000_15_ARI_JAX","REG",15,"JAX","ARI",44,10,-34,-15,1,0,0
"457","2000_15_CAR_KC","REG",15,"KC","CAR",15,14,-1,-2.5,1,0,0
"458","2000_15_TB_MIA","REG",15,"MIA","TB",13,16,3,-2.5,0,1,0
"459","2000_15_PIT_NYG","REG",15,"NYG","PIT",30,10,-20,-3.5,1,0,0
"460","2000_15_CIN_TEN","REG",15,"TEN","CIN",35,3,-32,-13,1,0,0
"461","2000_15_SEA_DEN","REG",15,"DEN","SEA",31,24,-7,-10,1,0,0
"462","2000_15_WAS_DAL","REG",15,"DAL","WAS",32,13,-19,6,1,0,0
"463","2000_15_NO_SF","REG",15,"SF","NO",27,31,4,-3,0,1,0
"464","2000_15_MIN_STL","REG",15,"STL","MIN",40,29,-11,-3.5,1,0,0
"465","2000_15_NYJ_OAK","REG",15,"OAK","NYJ",31,7,-24,-3.5,1,0,0
"466","2000_15_BUF_IND","REG",15,"IND","BUF",44,20,-24,-6,1,0,0
"467","2000_16_WAS_PIT","REG",16,"PIT","WAS",24,3,-21,1,1,0,0
"468","2000_16_OAK_SEA","REG",16,"SEA","OAK",27,24,-3,6,1,0,0
"469","2000_16_NE_BUF","REG",16,"BUF","NE",10,13,3,-4.5,0,1,0
"470","2000_16_SD_CAR","REG",16,"CAR","SD",30,22,-8,-8.5,1,0,0
"471","2000_16_JAX_CIN","REG",16,"CIN","JAX",17,14,-3,10.5,1,0,0
"472","2000_16_TEN_CLE","REG",16,"CLE","TEN",0,24,24,16,0,1,0
"473","2000_16_DEN_KC","REG",16,"KC","DEN",20,7,-13,3,1,0,0
"474","2000_16_GB_MIN","REG",16,"MIN","GB",28,33,5,-7.5,0,1,0
"475","2000_16_ATL_NO","REG",16,"NO","ATL",23,7,-16,-10,1,0,0
"476","2000_16_DET_NYJ","REG",16,"NYJ","DET",7,10,3,-6.5,0,1,0
"477","2000_16_CHI_SF","REG",16,"SF","CHI",17,0,-17,-6,1,0,0
"478","2000_16_BAL_ARI","REG",16,"ARI","BAL",7,13,6,15,0,1,0
"479","2000_16_IND_MIA","REG",16,"MIA","IND",13,20,7,-3,0,1,0
"480","2000_16_NYG_DAL","REG",16,"DAL","NYG",13,17,4,6.5,0,1,0
"481","2000_16_STL_TB","REG",16,"TB","STL",38,35,-3,1,1,0,0
"482","2000_17_JAX_NYG","REG",17,"NYG","JAX",28,25,-3,-4,1,0,0
"483","2000_17_SF_DEN","REG",17,"DEN","SF",38,9,-29,-7,1,0,0
"484","2000_17_BUF_SEA","REG",17,"SEA","BUF",23,42,19,-3,0,1,0
"485","2000_17_KC_ATL","REG",17,"ATL","KC",29,13,-16,4.5,1,0,0
"486","2000_17_NYJ_BAL","REG",17,"BAL","NYJ",34,20,-14,-6,1,0,0
"487","2000_17_CHI_DET","REG",17,"DET","CHI",20,23,3,-10,0,1,0
"488","2000_17_TB_GB","REG",17,"GB","TB",17,14,-3,-2.5,1,0,0
"489","2000_17_MIA_NE","REG",17,"NE","MIA",24,27,3,4,0,1,0
"490","2000_17_STL_NO","REG",17,"NO","STL",21,26,5,3.5,0,1,0
"491","2000_17_CIN_PHI","REG",17,"PHI","CIN",16,7,-9,-10.5,1,0,0
"492","2000_17_ARI_WAS","REG",17,"WAS","ARI",20,3,-17,-7,1,0,0
"493","2000_17_PIT_SD","REG",17,"SD","PIT",21,34,13,3,0,1,0
"494","2000_17_MIN_IND","REG",17,"IND","MIN",31,10,-21,-3,1,0,0
"495","2000_17_CAR_OAK","REG",17,"OAK","CAR",52,9,-43,-9,1,0,0
"496","2000_17_DAL_TEN","REG",17,"TEN","DAL",31,0,-31,-13.5,1,0,0
"497","2001_01_CHI_BAL","REG",1,"BAL","CHI",17,6,-11,-10.5,1,0,0
"498","2001_01_NO_BUF","REG",1,"BUF","NO",6,24,18,1.5,0,1,0
"499","2001_01_NE_CIN","REG",1,"CIN","NE",23,17,-6,0,1,0,0
"500","2001_01_SEA_CLE","REG",1,"CLE","SEA",6,9,3,4,0,1,0
"501","2001_01_TB_DAL","REG",1,"DAL","TB",6,10,4,9,0,1,0
"502","2001_01_DET_GB","REG",1,"GB","DET",28,6,-22,-5.5,1,0,0
"503","2001_01_PIT_JAX","REG",1,"JAX","PIT",21,3,-18,-3,1,0,0
"504","2001_01_OAK_KC","REG",1,"KC","OAK",24,27,3,3,0,1,0
"505","2001_01_CAR_MIN","REG",1,"MIN","CAR",13,24,11,-10,0,1,0
"506","2001_01_IND_NYJ","REG",1,"NYJ","IND",24,45,21,1.5,0,1,0
"507","2001_01_STL_PHI","REG",1,"PHI","STL",17,20,3,3,0,1,0
"508","2001_01_WAS_SD","REG",1,"SD","WAS",30,3,-27,-2.5,1,0,0
"509","2001_01_ATL_SF","REG",1,"SF","ATL",16,13,-3,-3.5,1,0,0
"510","2001_01_MIA_TEN","REG",1,"TEN","MIA",23,31,8,-6.5,0,1,0
"511","2001_01_NYG_DEN","REG",1,"DEN","NYG",31,20,-11,-7,1,0,0
"512","2001_02_CAR_ATL","REG",2,"ATL","CAR",24,16,-8,-3.5,1,0,0
"513","2001_02_MIN_CHI","REG",2,"CHI","MIN",17,10,-7,3,1,0,0
"514","2001_02_BAL_CIN","REG",2,"CIN","BAL",21,10,-11,7,1,0,0
"515","2001_02_DET_CLE","REG",2,"CLE","DET",24,14,-10,1.5,1,0,0
"516","2001_02_SD_DAL","REG",2,"DAL","SD",21,32,11,3.5,0,1,0
"517","2001_02_BUF_IND","REG",2,"IND","BUF",42,26,-16,-10,1,0,0
"518","2001_02_TEN_JAX","REG",2,"JAX","TEN",13,6,-7,-2,1,0,0
"519","2001_02_NYG_KC","REG",2,"KC","NYG",3,13,10,-1.5,0,1,0
"520","2001_02_OAK_MIA","REG",2,"MIA","OAK",18,15,-3,-1.5,1,0,0
"521","2001_02_NYJ_NE","REG",2,"NE","NYJ",3,10,7,1.5,0,1,0
"522","2001_02_PHI_SEA","REG",2,"SEA","PHI",3,27,24,2.5,0,1,0
"523","2001_02_STL_SF","REG",2,"SF","STL",26,30,4,6,0,1,0
"524","2001_02_DEN_ARI","REG",2,"ARI","DEN",17,38,21,8.5,0,1,0
"525","2001_02_WAS_GB","REG",2,"GB","WAS",37,0,-37,-8.5,1,0,0
"526","2001_03_PIT_BUF","REG",3,"BUF","PIT",3,20,17,3,0,1,0
"527","2001_03_GB_CAR","REG",3,"CAR","GB",7,28,21,3.5,0,1,0
"528","2001_03_TB_MIN","REG",3,"MIN","TB",20,16,-4,2.5,1,0,0
"529","2001_03_IND_NE","REG",3,"NE","IND",44,13,-31,11.5,1,0,0
"530","2001_03_NO_NYG","REG",3,"NYG","NO",21,13,-8,-3,1,0,0
"531","2001_03_MIA_STL","REG",3,"STL","MIA",42,10,-32,-6,1,0,0
"532","2001_03_KC_WAS","REG",3,"WAS","KC",13,45,32,3,0,1,0
"533","2001_03_ATL_ARI","REG",3,"ARI","ATL",14,34,20,3,0,1,0
"534","2001_03_BAL_DEN","REG",3,"DEN","BAL",13,20,7,-4.5,0,1,0
"535","2001_03_CLE_JAX","REG",3,"JAX","CLE",14,23,9,-8.5,0,1,0
"536","2001_03_SEA_OAK","REG",3,"OAK","SEA",38,14,-24,-10.5,1,0,0
"537","2001_03_CIN_SD","REG",3,"SD","CIN",28,14,-14,-6.5,1,0,0
"538","2001_03_DAL_PHI","REG",3,"PHI","DAL",40,18,-22,-13.5,1,0,0
"539","2001_03_SF_NYJ","REG",3,"NYJ","SF",17,19,2,-3,0,1,0
"540","2001_04_CHI_ATL","REG",4,"ATL","CHI",3,31,28,-3.5,0,1,0
"541","2001_04_TEN_BAL","REG",4,"BAL","TEN",26,7,-19,-3.5,1,0,0
"542","2001_04_SD_CLE","REG",4,"CLE","SD",20,16,-4,3,1,0,0
"543","2001_04_NE_MIA","REG",4,"MIA","NE",30,10,-20,-9.5,1,0,0
"544","2001_04_MIN_NO","REG",4,"NO","MIN",28,15,-13,-3.5,1,0,0
"545","2001_04_WAS_NYG","REG",4,"NYG","WAS",23,9,-14,-14,1,0,0
"546","2001_04_ARI_PHI","REG",4,"PHI","ARI",20,21,1,-14.5,0,1,0
"547","2001_04_CIN_PIT","REG",4,"PIT","CIN",16,7,-9,-5,1,0,0
"548","2001_04_NYJ_BUF","REG",4,"BUF","NYJ",36,42,6,4.5,0,1,0
"549","2001_04_KC_DEN","REG",4,"DEN","KC",20,6,-14,-10,1,0,0
"550","2001_04_JAX_SEA","REG",4,"SEA","JAX",24,15,-9,3.5,1,0,0
"551","2001_04_DAL_OAK","REG",4,"OAK","DAL",28,21,-7,-18,1,0,0
"552","2001_04_GB_TB","REG",4,"TB","GB",14,10,-4,-3,1,0,0
"553","2001_04_CAR_SF","REG",4,"SF","CAR",24,14,-10,-6.5,1,0,0
"554","2001_04_STL_DET","REG",4,"DET","STL",0,35,35,12.5,0,1,0
"555","2001_05_SF_ATL","REG",5,"ATL","SF",31,37,6,3,0,1,0
"556","2001_05_NO_CAR","REG",5,"CAR","NO",25,27,2,5,0,1,0
"557","2001_05_ARI_CHI","REG",5,"CHI","ARI",20,13,-7,-7,1,0,0
"558","2001_05_CLE_CIN","REG",5,"CIN","CLE",24,14,-10,-1.5,1,0,0
"559","2001_05_BAL_GB","REG",5,"GB","BAL",31,23,-8,0,1,0,0
"560","2001_05_PIT_KC","REG",5,"KC","PIT",17,20,3,-2.5,0,1,0
"561","2001_05_DET_MIN","REG",5,"MIN","DET",31,26,-5,-10,1,0,0
"562","2001_05_SD_NE","REG",5,"NE","SD",29,26,-3,3,1,0,0
"563","2001_05_NYG_STL","REG",5,"STL","NYG",15,14,-1,-10.5,1,0,0
"564","2001_05_TB_TEN","REG",5,"TEN","TB",31,28,-3,-3,1,0,0
"565","2001_05_MIA_NYJ","REG",5,"NYJ","MIA",21,17,-4,3,1,0,0
"566","2001_05_DEN_SEA","REG",5,"SEA","DEN",34,21,-13,6,1,0,0
"567","2001_05_OAK_IND","REG",5,"IND","OAK",18,23,5,-3.5,0,1,0
"568","2001_05_WAS_DAL","REG",5,"DAL","WAS",9,7,-2,-3,1,0,0
"569","2001_06_BUF_JAX","REG",6,"JAX","BUF",10,13,3,-9,0,1,0
"570","2001_06_CHI_CIN","REG",6,"CIN","CHI",0,24,24,-1,0,1,0
"571","2001_06_BAL_CLE","REG",6,"CLE","BAL",24,14,-10,7.5,1,0,0
"572","2001_06_TEN_DET","REG",6,"DET","TEN",24,27,3,5.5,0,1,0
"573","2001_06_NE_IND","REG",6,"IND","NE",17,38,21,-10.5,0,1,0
"574","2001_06_ATL_NO","REG",6,"NO","ATL",13,20,7,-8,0,1,0
"575","2001_06_STL_NYJ","REG",6,"NYJ","STL",14,34,20,7,0,1,0
"576","2001_06_PIT_TB","REG",6,"TB","PIT",10,17,7,-5,0,1,0
"577","2001_06_CAR_WAS","REG",6,"WAS","CAR",17,14,-3,3.5,1,0,0
"578","2001_06_KC_ARI","REG",6,"ARI","KC",24,16,-8,2,1,0,0
"579","2001_06_DEN_SD","REG",6,"SD","DEN",27,10,-17,2.5,1,0,0
"580","2001_06_GB_MIN","REG",6,"MIN","GB",35,13,-22,3,1,0,0
"581","2001_06_PHI_NYG","REG",6,"NYG","PHI",9,10,1,-3,0,1,0
"582","2001_07_IND_KC","REG",7,"KC","IND",28,35,7,3,0,1,0
"583","2001_07_JAX_BAL","REG",7,"BAL","JAX",18,17,-1,-7.5,1,0,0
"584","2001_07_NYJ_CAR","REG",7,"CAR","NYJ",12,13,1,2.5,0,1,0
"585","2001_07_SF_CHI","REG",7,"CHI","SF",37,31,-6,-2,1,0,0
"586","2001_07_CIN_DET","REG",7,"DET","CIN",27,31,4,-3,0,1,0
"587","2001_07_NO_STL","REG",7,"STL","NO",31,34,3,-12,0,1,0
"588","2001_07_MIN_TB","REG",7,"TB","MIN",41,14,-27,-3,1,0,0
"589","2001_07_ARI_DAL","REG",7,"DAL","ARI",17,3,-14,3,1,0,0
"590","2001_07_NYG_WAS","REG",7,"WAS","NYG",35,21,-14,7.5,1,0,0
"591","2001_07_NE_DEN","REG",7,"DEN","NE",31,20,-11,-7,1,0,0
"592","2001_07_OAK_PHI","REG",7,"PHI","OAK",10,20,10,-1,0,1,0
"593","2001_07_BUF_SD","REG",7,"SD","BUF",27,24,-3,-7.5,1,0,0
"594","2001_07_MIA_SEA","REG",7,"SEA","MIA",20,24,4,2.5,0,1,0
"595","2001_07_TEN_PIT","REG",7,"PIT","TEN",34,7,-27,-3,1,0,0
"596","2001_08_NE_ATL","REG",8,"ATL","NE",10,24,14,-3,0,1,0
"597","2001_08_IND_BUF","REG",8,"BUF","IND",14,30,16,3,0,1,0
"598","2001_08_TB_GB","REG",8,"GB","TB",21,20,-1,-5,1,0,0
"599","2001_08_CAR_MIA","REG",8,"MIA","CAR",23,6,-17,-10,1,0,0
"600","2001_08_DAL_NYG","REG",8,"NYG","DAL",27,24,-3,-10.5,1,0,0
"601","2001_08_BAL_PIT","REG",8,"PIT","BAL",10,13,3,-2,0,1,0
"602","2001_08_JAX_TEN","REG",8,"TEN","JAX",28,24,-4,-3,1,0,0
"603","2001_08_PHI_ARI","REG",8,"ARI","PHI",7,21,14,7,0,1,0
"604","2001_08_DET_SF","REG",8,"SF","DET",21,13,-8,-8.5,1,0,0
"605","2001_08_CLE_CHI","REG",8,"CHI","CLE",27,21,-6,-4.5,1,0,0
"606","2001_08_KC_SD","REG",8,"SD","KC",20,25,5,-5.5,0,1,0
"607","2001_08_SEA_WAS","REG",8,"WAS","SEA",27,14,-13,2.5,1,0,0
"608","2001_08_NYJ_NO","REG",8,"NO","NYJ",9,16,7,-6.5,0,1,0
"609","2001_08_DEN_OAK","REG",8,"OAK","DEN",38,28,-10,-5.5,1,0,0
"610","2001_09_DAL_ATL","REG",9,"ATL","DAL",20,13,-7,-6,1,0,0
"611","2001_09_GB_CHI","REG",9,"CHI","GB",12,20,8,2.5,0,1,0
"612","2001_09_PIT_CLE","REG",9,"CLE","PIT",12,15,3,3,0,1,0
"613","2001_09_TB_DET","REG",9,"DET","TB",17,20,3,5,0,1,0
"614","2001_09_MIA_IND","REG",9,"IND","MIA",24,27,3,-3,0,1,0
"615","2001_09_CIN_JAX","REG",9,"JAX","CIN",30,13,-17,-4,1,0,0
"616","2001_09_BUF_NE","REG",9,"NE","BUF",21,11,-10,-6,1,0,0
"617","2001_09_KC_NYJ","REG",9,"NYJ","KC",27,7,-20,-4.5,1,0,0
"618","2001_09_CAR_STL","REG",9,"STL","CAR",48,14,-34,-18,1,0,0
"619","2001_09_SD_DEN","REG",9,"DEN","SD",26,16,-10,-5.5,1,0,0
"620","2001_09_NYG_ARI","REG",9,"ARI","NYG",10,17,7,5.5,0,1,0
